job_indexed_id,source,source_job_id,url,company_name,title_raw,title_clean,description_clean_excerpt,pred_normalized_title,pred_role_family,pred_seniority,pred_employment_type,pred_location_type,pred_city,pred_country,pred_salary_min,pred_salary_max,pred_salary_currency,gold_normalized_title,gold_role_family,gold_experience_years_min,gold_experience_years_max,gold_experience_required,gold_education_level,gold_degree_required,gold_soft_skills,gold_location_type,gold_country,gold_location_city,gold_employment_type,gold_seniority,gold_language_requirements,gold_salary_min,gold_salary_max,gold_salary_currency,gold_salary_period,gold_tools_tech,labeler,review_status,notes,label_source,label_model,label_confidence,needs_review,review_categories,primary_review_category,missing_core_count
975,greenhouse,7206748,https://job-boards.greenhouse.io/gofundme/jobs/7206748,,,,,other,other,,,,San Francisco,CA,,,,,other,,,0,,,,onsite,CA,San Francisco,,unspecified,,,,,,,,in_review,"Title and role family are not provided, employment type is missing, salary details are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1961,greenhouse,7592033,https://job-boards.greenhouse.io/capco/jobs/7592033,,,,,other,other,,,,US - Orlando,,,,,,other,,,0,,,,onsite,US,Orlando,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided but not in a structured format, seniority and employment type are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1735,greenhouse,7537140,https://job-boards.greenhouse.io/capco/jobs/7537140,,,,,other,other,,,,Canada - Toronto,CA,,,,,,,,,,,,onsite,CA,Canada - Toronto,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience, education level, employment type, seniority, salary details, and tools/tech are unknown. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
1815,greenhouse,7588673,https://job-boards.greenhouse.io/capco/jobs/7588673,,,,,other,other,,,,UK - London,,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
569,greenhouse,4663798005,https://job-boards.greenhouse.io/gleanwork/jobs/4663798005,,,,,other,other,,,,Palo Alto,CA,,,,,other,,,0,,,,onsite,CA,Palo Alto,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, salary details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
32,greenhouse,7644646,https://job-boards.greenhouse.io/smartsheet/jobs/7644646,,,,,other,other,,,,Bellevue,US,,,,,other,,,0,,,,onsite,US,Bellevue,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience and salary details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1874,greenhouse,7657887,https://job-boards.greenhouse.io/capco/jobs/7657887,,,,,other,other,,,,UK - London,,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1282,greenhouse,7500476003,https://job-boards.greenhouse.io/celonis/jobs/7500476003?gh_jid=7500476003,,,,,other,other,,,,Stockholm,,,,,,other,,,0,,,,onsite,,Stockholm,,unspecified,,,,,,,,in_review,"Location and city are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1613,greenhouse,7581023,https://job-boards.greenhouse.io/capco/jobs/7581023,,,,,other,other,,,,UK - London,,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
516,greenhouse,7440248,https://job-boards.greenhouse.io/canonical/jobs/7440248,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1079,greenhouse,6095979003,https://job-boards.greenhouse.io/celonis/jobs/6095979003?gh_jid=6095979003,,,,,other,other,,,,New York,US,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
1211,greenhouse,7419789003,https://job-boards.greenhouse.io/celonis/jobs/7419789003?gh_jid=7419789003,,,,,other,other,,,,Munich,DE,,,,,other,,,0,,,,onsite,DE,Munich,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
1703,greenhouse,7026073,https://job-boards.greenhouse.io/capco/jobs/7026073,,,,,other,other,,,,India - Pune,IN,,,,,other,,,0,,,,onsite,IN,Pune,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing or ambiguous. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1872,greenhouse,7660344,https://job-boards.greenhouse.io/capco/jobs/7660344,,,,,other,other,,,,China - Hong Kong,,,,,,,,,,,,,,CN,Hong Kong,,,,,,,,,,in_review,"Location information is partially provided, country and city are specified but the location type is unknown. Confidence is below threshold. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1597,greenhouse,7653242,https://job-boards.greenhouse.io/capco/jobs/7653242,,,,,other,other,,,,Belgium - Brussels,,,,,,other,,,0,,,,onsite,,Brussels,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
1522,greenhouse,7649251,https://job-boards.greenhouse.io/capco/jobs/7649251,,,,,other,other,,,,China - Hong Kong,,,,,,,,,,,,,,CN,Hong Kong,,,,,,,,,,in_review,"Location information is partially provided, country and city are specified but the location type is unknown. Confidence is below threshold. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
54,greenhouse,7584948,https://job-boards.greenhouse.io/smartsheet/jobs/7584948,,,,,other,other,,,,London,GB,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
1177,greenhouse,5950671003,https://job-boards.greenhouse.io/celonis/jobs/5950671003?gh_jid=5950671003,,,,,other,other,,,,New York,US,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
1808,greenhouse,7594853,https://job-boards.greenhouse.io/capco/jobs/7594853,,,,,other,other,,,,UK - London,,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
367,greenhouse,4717512,https://job-boards.greenhouse.io/canonical/jobs/4717512,,,,,other,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,in_review,"Pred values are all 'other' or missing, indicating low confidence and ambiguity. | rule_review: missing_normalized_title,missing_role_family,too_many_core_fields_missing",ollama,qwen2.5:7b,0.150,1,low_confidence|missing_normalized_title|missing_role_family|too_many_core_fields_missing|sparse_output,low_confidence,5
1855,greenhouse,7493742,https://job-boards.greenhouse.io/capco/jobs/7493742,,,,,other,other,,,,Brazil - Sao Paulo,,,,,,other,,,0,,,,onsite,BR,Sao Paulo,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
967,greenhouse,7298941,https://job-boards.greenhouse.io/gofundme/jobs/7298941,,,,,other,other,,,,Buenos Aires,,,,,,other,,,0,,,,onsite,,Buenos Aires,unspecified,unspecified,,,,,,,,in_review,"Location and country are inferred, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
113,greenhouse,7325786,https://job-boards.greenhouse.io/smartsheet/jobs/7325786,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
796,greenhouse,5783167004,https://job-boards.greenhouse.io/grafanalabs/jobs/5783167004,,,,,other,other,,,remote,,DE,,,,,other,,,0,,,,remote,DE,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1986,greenhouse,4751895,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/4751895,,,,,other,other,,,,London,GB,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
808,greenhouse,5799188004,https://job-boards.greenhouse.io/grafanalabs/jobs/5799188004,,,,,other,other,,,remote,,DE,,,,,other,,,0,,,,remote,DE,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
662,greenhouse,4666997005,https://job-boards.greenhouse.io/gleanwork/jobs/4666997005,,,,,other,other,,,,Nashville,,,,,,other,,,0,,,,,,Nashville,,,,,,,,,,in_review,"Ambiguous role family, seniority, employment type, and country. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|too_many_core_fields_missing|sparse_output,low_confidence,4
1506,greenhouse,5753043004,https://job-boards.greenhouse.io/kalepa/jobs/5753043004,,,,,other,other,,,remote,,NY,,,,,other,,,0,,,,remote,NY,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1283,greenhouse,7594946003,https://job-boards.greenhouse.io/celonis/jobs/7594946003?gh_jid=7594946003,,,,,other,other,,,,Munich,DE,,,,,other,,,0,,,,onsite,DE,Munich,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
897,greenhouse,5427890004,https://job-boards.greenhouse.io/correlationone/jobs/5427890004,,,,,other,other,,,remote,,CA,,,,,other,,,0,,,,remote,CA,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1878,greenhouse,7592799,https://job-boards.greenhouse.io/capco/jobs/7592799,,,,,other,other,,,,US - New York,,,,,,other,,,0,,,,onsite,US,New York,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided but not fully consistent, needs more context. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
771,greenhouse,5796306004,https://job-boards.greenhouse.io/grafanalabs/jobs/5796306004,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1779,greenhouse,7582838,https://job-boards.greenhouse.io/capco/jobs/7582838,,,,,other,other,,,,,PL,,,,,other,,,0,,,,,PL,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
793,greenhouse,5693691004,https://job-boards.greenhouse.io/grafanalabs/jobs/5693691004,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1424,greenhouse,5476743,https://job-boards.greenhouse.io/appier/jobs/5476743,,,,,other,other,,,,Taipei,,,,,,other,,,0,,,,onsite,TW,Taipei,,unspecified,,,,,,,,in_review,"City is specified but country is missing, and other fields are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
770,greenhouse,5802655004,https://job-boards.greenhouse.io/grafanalabs/jobs/5802655004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1533,greenhouse,7585221,https://job-boards.greenhouse.io/capco/jobs/7585221,,,,,other,other,,,,India - Bengaluru,IN,,,,,,,,0,,,,onsite,IN,Bengaluru,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
1014,greenhouse,7301903,https://job-boards.greenhouse.io/webflow/jobs/7301903,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1174,greenhouse,6559243003,https://job-boards.greenhouse.io/celonis/jobs/6559243003?gh_jid=6559243003,,,,,other,other,,,,London,GB,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
831,greenhouse,5808860004,https://job-boards.greenhouse.io/grafanalabs/jobs/5808860004,,,,,other,other,,,remote,,ES,,,,,other,,,0,,,,remote,ES,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
129,greenhouse,7654140,https://job-boards.greenhouse.io/smartsheet/jobs/7654140,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
839,greenhouse,5688185004,https://job-boards.greenhouse.io/grafanalabs/jobs/5688185004,,,,,other,other,,,remote,,ES,,,,,other,,,0,,,,remote,ES,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1650,greenhouse,7529761,https://job-boards.greenhouse.io/capco/jobs/7529761,,,,,other,other,,,,Middle East - Riyadh,,,,,,other,,,0,,,,onsite,,Riyadh,unspecified,unspecified,,,,,,,,in_review,"Location and country are inferred, but not explicitly provided in the input. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
803,greenhouse,5798970004,https://job-boards.greenhouse.io/grafanalabs/jobs/5798970004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1998,greenhouse,7540304,https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/7540304,,,,,other,other,,,,Chicago,,,,,,other,,,0,,,,,US,Chicago,,,,,,,,,,in_review,"Title and role family are unknown, location is ambiguous without employment type or seniority level. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|too_many_core_fields_missing|sparse_output,low_confidence,4
828,greenhouse,5802047004,https://job-boards.greenhouse.io/grafanalabs/jobs/5802047004,,,,,other,other,,,remote,,CA,,,,,other,,,0,,,,remote,CA,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1819,greenhouse,7588679,https://job-boards.greenhouse.io/capco/jobs/7588679,,,,,other,other,,,,UK - London,,,,,,other,,,0,,,,onsite,GB,London,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
138,greenhouse,7812270002,https://job-boards.greenhouse.io/gomotive/jobs/7812270002,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1789,greenhouse,7585729,https://job-boards.greenhouse.io/capco/jobs/7585729,,,,,other,other,,,,Czech Republic - Brno,,,,,,,,,,,,,onsite,,Brno,unspecified,unspecified,,,,,,,,in_review,"Location and country are provided, but other details are missing or ambiguous. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|location_without_country,low_confidence,2
216,greenhouse,8096781002,https://job-boards.greenhouse.io/gomotive/jobs/8096781002,,,,,other,other,,,remote,,IN,,,,,other,,,0,,,,remote,IN,,,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
1566,greenhouse,7504958,https://job-boards.greenhouse.io/capco/jobs/7504958,,,,,other,other,,,,US - Houston,,,,,,other,,,0,,,,onsite,US,Houston,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,1
28,greenhouse,7381236,https://job-boards.greenhouse.io/omadahealth/jobs/7381236,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1690,greenhouse,7570937,https://job-boards.greenhouse.io/capco/jobs/7570937,,,,,other,other,,,,India - Bengaluru,IN,,,,,,,,0,,,,onsite,IN,Bengaluru,unspecified,unspecified,,,,,,,,in_review,"Title and role family are not provided, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family,low_confidence,2
732,greenhouse,8362790002,https://job-boards.greenhouse.io/dv01/jobs/8362790002,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
126,greenhouse,7551022,https://job-boards.greenhouse.io/smartsheet/jobs/7551022,,,,,other,other,,,,Bangalore,IN,,,,,other,,,0,,,,onsite,IN,Bangalore,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
254,greenhouse,8021088002,https://job-boards.greenhouse.io/gomotive/jobs/8021088002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1591,greenhouse,7433436,https://job-boards.greenhouse.io/capco/jobs/7433436,,,,,other,other,,,,Malaysia - Kuala Lumpur,,,,,,,,,,,,,onsite,,Kuala Lumpur,unspecified,unspecified,,,,,,,,in_review,"Location and city are specified, but other details are missing or ambiguous. | rule_review: missing_normalized_title,missing_role_family",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|missing_role_family|location_without_country,low_confidence,2
252,greenhouse,8021070002,https://job-boards.greenhouse.io/gomotive/jobs/8021070002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
1185,greenhouse,7540468003,https://job-boards.greenhouse.io/celonis/jobs/7540468003?gh_jid=7540468003,,,,,other,other,,,,Munich,DE,,,,,other,,,0,,,,onsite,DE,Munich,unspecified,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and education details are missing, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,1
875,greenhouse,5804917004,https://job-boards.greenhouse.io/grafanalabs/jobs/5804917004,,,,,other,other,,,remote,,ES,,,,,other,,,0,,,,remote,ES,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
63,greenhouse,7538940,https://job-boards.greenhouse.io/smartsheet/jobs/7538940,,,,,other,other,,,,San Francisco,US,,,,,other,,,0,,,,onsite,US,San Francisco,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1354,greenhouse,7308675,https://job-boards.greenhouse.io/thumbtack/jobs/7308675,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
707,greenhouse,4638358005,https://job-boards.greenhouse.io/gleanwork/jobs/4638358005,,,,,other,other,,,,Melbourne,AU,,,,,other,,,0,,,,onsite,AU,Melbourne,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
856,greenhouse,5809023004,https://job-boards.greenhouse.io/grafanalabs/jobs/5809023004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1568,greenhouse,7653230,https://job-boards.greenhouse.io/capco/jobs/7653230,,,,,other,other,,,,Belgium - Brussels,,,,,,other,,,0,,,,onsite,,Brussels,unspecified,unspecified,,,,,,,,in_review,"Location and country are specified, but other details are missing. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,1
184,greenhouse,8381125002,https://job-boards.greenhouse.io/gomotive/jobs/8381125002,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
377,greenhouse,6177790,https://job-boards.greenhouse.io/canonical/jobs/6177790,,,,,other,other,,,,Toronto,CA,,,,,other,,,0,,,,onsite,CA,Toronto,,unspecified,,,,,,,,in_review,"Title and role family are unknown, employment type is unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
574,greenhouse,4661878005,https://job-boards.greenhouse.io/gleanwork/jobs/4661878005,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1738,greenhouse,7574766,https://job-boards.greenhouse.io/capco/jobs/7574766,,,,,other,other,,,,,PL,,,,,other,,,0,,,,,PL,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
92,greenhouse,7388435,https://job-boards.greenhouse.io/smartsheet/jobs/7388435,,,,,other,other,,,remote,,,,,,,other,,,0,,,,remote,,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|location_without_country,low_confidence,2
372,greenhouse,3262042,https://job-boards.greenhouse.io/canonical/jobs/3262042,,,,,other,other,,,,Taipei,,,,,,other,,,0,,,,onsite,TW,Taipei,,unspecified,,,,,,,,in_review,"City is specified but country is missing, and other fields are unknown. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.550,1,low_confidence|missing_normalized_title,low_confidence,2
739,greenhouse,5786050004,https://job-boards.greenhouse.io/grafanalabs/jobs/5786050004,,,,,other,other,,,remote,,US,,,,,other,,,0,,,,remote,US,,,unspecified,,,,,,,,in_review,"Title and role family are unknown, experience and employment type are unspecified. | rule_review: missing_normalized_title",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title,low_confidence,2
1712,greenhouse,7518781,https://job-boards.greenhouse.io/capco/jobs/7518781,,,,,other,other,,,,,PL,,,,,other,,,0,,,,,PL,,,unspecified,,,,,,,,in_review,"Title and role family are not specified, experience and employment type are unknown. | rule_review: missing_normalized_title,too_many_core_fields_missing",ollama,qwen2.5:7b,0.500,1,low_confidence|missing_normalized_title|too_many_core_fields_missing,low_confidence,3
